742.5982 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color='#000000', colorSpace='hex', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001AB96AD2CC8>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001AB9035D788>, multiSample=False, name='window1', numSamples=2, pos=[448.0, 156.0], screen=0, size=array([1024,  768]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
742.8239 	EXP 	Created blank_screen_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='blank_screen_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
742.8393 	EXP 	Created Post_practice_instructions_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='Post_practice_instructions_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
742.8404 	EXP 	Created cross_polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor='#FFFFFF', fillColorSpace='hex', interpolate=True, lineColor='#FFFFFF', lineColorSpace='hex', lineWidth=0.3, name='cross_polygon', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
742.8409 	EXP 	Created blank_screen_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='blank_screen_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
742.8434 	EXP 	Created trial_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Helvetica', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='trial_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
742.8435 	EXP 	Sound trial_sound set volume 1.000
742.8518 	EXP 	Created intrial_break_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Helvetica', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='intrial_break_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
742.8622 	EXP 	Created middle_break_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Helvetica', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='middle_break_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
742.8669 	EXP 	Created end_screen_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Helvetica', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='end_screen_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
742.8717 	EXP 	start_screen_text: autoDraw = True
744.0407 	DATA 	Keypress: s
744.0564 	EXP 	start_screen_text: autoDraw = False
744.0564 	EXP 	blank_screen_text: autoDraw = True
744.5572 	EXP 	blank_screen_text: autoDraw = False
744.5572 	EXP 	instructions1_text: autoDraw = True
745.2747 	DATA 	Keypress: space
745.2827 	EXP 	instructions1_text: autoDraw = False
745.2827 	EXP 	instructions2_text: autoDraw = True
745.7252 	DATA 	Keypress: space
745.7333 	EXP 	instructions2_text: autoDraw = False
745.7333 	EXP 	practice_instructions_text: autoDraw = True
746.8847 	DATA 	Keypress: space
746.8853 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
746.8855 	EXP 	New trial (rep=0, index=0): None
746.8929 	EXP 	practice_instructions_text: autoDraw = False
746.8929 	EXP 	cross_polygon: autoDraw = True
747.3858 	EXP 	Created sequence: random, trialTypes=1, nReps=24, seed=None
747.3915 	EXP 	New trial (rep=0, index=0): None
747.4179 	EXP 	cross_polygon: autoDraw = False
747.4179 	EXP 	cross_polygon: autoDraw = False
747.4179 	EXP 	pratice_trial_text: text = 'Ka          Ga'
747.4179 	EXP 	pratice_trial_text: autoDraw = True
747.6936 	DATA 	Keypress: left
747.7020 	EXP 	pratice_trial_text: autoDraw = False
747.7020 	EXP 	blank_screen_text: autoDraw = True
748.1953 	EXP 	New trial (rep=1, index=0): None
748.2187 	EXP 	blank_screen_text: autoDraw = False
748.2187 	EXP 	blank_screen_text: autoDraw = False
748.2187 	EXP 	pratice_trial_text: text = 'Pa          Ba'
748.2187 	EXP 	pratice_trial_text: autoDraw = True
748.4527 	DATA 	Keypress: right
748.4611 	EXP 	pratice_trial_text: autoDraw = False
748.4611 	EXP 	blank_screen_text: autoDraw = True
748.9539 	EXP 	New trial (rep=2, index=0): None
748.9779 	EXP 	blank_screen_text: autoDraw = False
748.9779 	EXP 	blank_screen_text: autoDraw = False
748.9779 	EXP 	pratice_trial_text: text = 'Ta          Da'
748.9779 	EXP 	pratice_trial_text: autoDraw = True
749.1622 	DATA 	Keypress: left
749.1701 	EXP 	pratice_trial_text: autoDraw = False
749.1701 	EXP 	blank_screen_text: autoDraw = True
749.6628 	EXP 	New trial (rep=3, index=0): None
749.6783 	EXP 	blank_screen_text: autoDraw = False
749.6783 	EXP 	blank_screen_text: autoDraw = False
749.6783 	EXP 	pratice_trial_text: text = 'Pa          Ba'
749.6783 	EXP 	pratice_trial_text: autoDraw = True
749.7706 	DATA 	Keypress: right
750.1296 	DATA 	Keypress: right
750.1375 	EXP 	pratice_trial_text: autoDraw = False
750.1375 	EXP 	blank_screen_text: autoDraw = True
750.6305 	EXP 	New trial (rep=4, index=0): None
750.6542 	EXP 	blank_screen_text: autoDraw = False
750.6542 	EXP 	blank_screen_text: autoDraw = False
750.6542 	EXP 	pratice_trial_text: text = 'Ka          Ga'
750.6542 	EXP 	pratice_trial_text: autoDraw = True
750.8725 	DATA 	Keypress: left
750.8884 	EXP 	pratice_trial_text: autoDraw = False
750.8884 	EXP 	blank_screen_text: autoDraw = True
751.3811 	EXP 	New trial (rep=5, index=0): None
751.3967 	EXP 	blank_screen_text: autoDraw = False
751.3967 	EXP 	blank_screen_text: autoDraw = False
751.3967 	EXP 	pratice_trial_text: text = 'Ka          Ga'
751.3967 	EXP 	pratice_trial_text: autoDraw = True
751.6145 	DATA 	Keypress: right
751.6225 	EXP 	pratice_trial_text: autoDraw = False
751.6225 	EXP 	blank_screen_text: autoDraw = True
752.1154 	EXP 	New trial (rep=6, index=0): None
752.1310 	EXP 	blank_screen_text: autoDraw = False
752.1310 	EXP 	blank_screen_text: autoDraw = False
752.1310 	EXP 	pratice_trial_text: text = 'Pa          Ba'
752.1310 	EXP 	pratice_trial_text: autoDraw = True
752.3403 	DATA 	Keypress: left
752.3479 	EXP 	pratice_trial_text: autoDraw = False
752.3479 	EXP 	blank_screen_text: autoDraw = True
752.8412 	EXP 	New trial (rep=7, index=0): None
752.8567 	EXP 	blank_screen_text: autoDraw = False
752.8567 	EXP 	blank_screen_text: autoDraw = False
752.8567 	EXP 	pratice_trial_text: text = 'Ta          Da'
752.8567 	EXP 	pratice_trial_text: autoDraw = True
753.0741 	DATA 	Keypress: left
753.0821 	EXP 	pratice_trial_text: autoDraw = False
753.0821 	EXP 	blank_screen_text: autoDraw = True
753.5753 	EXP 	New trial (rep=8, index=0): None
753.5908 	EXP 	blank_screen_text: autoDraw = False
753.5908 	EXP 	blank_screen_text: autoDraw = False
753.5908 	EXP 	pratice_trial_text: text = 'Ka          Ga'
753.5908 	EXP 	pratice_trial_text: autoDraw = True
753.8249 	DATA 	Keypress: right
753.8331 	EXP 	pratice_trial_text: autoDraw = False
753.8331 	EXP 	blank_screen_text: autoDraw = True
754.3263 	EXP 	New trial (rep=9, index=0): None
754.3415 	EXP 	blank_screen_text: autoDraw = False
754.3415 	EXP 	blank_screen_text: autoDraw = False
754.3415 	EXP 	pratice_trial_text: text = 'Ka          Ga'
754.3415 	EXP 	pratice_trial_text: autoDraw = True
754.5759 	DATA 	Keypress: left
754.5836 	EXP 	pratice_trial_text: autoDraw = False
754.5836 	EXP 	blank_screen_text: autoDraw = True
755.0768 	EXP 	New trial (rep=10, index=0): None
755.0922 	EXP 	blank_screen_text: autoDraw = False
755.0922 	EXP 	blank_screen_text: autoDraw = False
755.0922 	EXP 	pratice_trial_text: text = 'Ta          Da'
755.0922 	EXP 	pratice_trial_text: autoDraw = True
755.3180 	DATA 	Keypress: left
755.3259 	EXP 	pratice_trial_text: autoDraw = False
755.3259 	EXP 	blank_screen_text: autoDraw = True
755.8188 	EXP 	New trial (rep=11, index=0): None
755.8348 	EXP 	blank_screen_text: autoDraw = False
755.8348 	EXP 	blank_screen_text: autoDraw = False
755.8348 	EXP 	pratice_trial_text: text = 'Ta          Da'
755.8348 	EXP 	pratice_trial_text: autoDraw = True
756.0856 	DATA 	Keypress: left
756.0935 	EXP 	pratice_trial_text: autoDraw = False
756.0935 	EXP 	blank_screen_text: autoDraw = True
756.5865 	EXP 	New trial (rep=12, index=0): None
756.6021 	EXP 	blank_screen_text: autoDraw = False
756.6021 	EXP 	blank_screen_text: autoDraw = False
756.6021 	EXP 	pratice_trial_text: text = 'Ta          Da'
756.6021 	EXP 	pratice_trial_text: autoDraw = True
756.8861 	DATA 	Keypress: left
756.8942 	EXP 	pratice_trial_text: autoDraw = False
756.8942 	EXP 	blank_screen_text: autoDraw = True
757.3875 	EXP 	New trial (rep=13, index=0): None
757.4030 	EXP 	blank_screen_text: autoDraw = False
757.4030 	EXP 	blank_screen_text: autoDraw = False
757.4030 	EXP 	pratice_trial_text: text = 'Pa          Ba'
757.4030 	EXP 	pratice_trial_text: autoDraw = True
757.7045 	DATA 	Keypress: right
757.7204 	EXP 	pratice_trial_text: autoDraw = False
757.7204 	EXP 	blank_screen_text: autoDraw = True
758.2133 	EXP 	New trial (rep=14, index=0): None
758.2285 	EXP 	blank_screen_text: autoDraw = False
758.2285 	EXP 	blank_screen_text: autoDraw = False
758.2285 	EXP 	pratice_trial_text: text = 'Ka          Ga'
758.2285 	EXP 	pratice_trial_text: autoDraw = True
758.4548 	DATA 	Keypress: right
758.4626 	EXP 	pratice_trial_text: autoDraw = False
758.4626 	EXP 	blank_screen_text: autoDraw = True
758.9556 	EXP 	New trial (rep=15, index=0): None
758.9711 	EXP 	blank_screen_text: autoDraw = False
758.9711 	EXP 	blank_screen_text: autoDraw = False
758.9711 	EXP 	pratice_trial_text: text = 'Ka          Ga'
758.9711 	EXP 	pratice_trial_text: autoDraw = True
759.1886 	DATA 	Keypress: left
759.1968 	EXP 	pratice_trial_text: autoDraw = False
759.1968 	EXP 	blank_screen_text: autoDraw = True
759.6902 	EXP 	New trial (rep=16, index=0): None
759.7051 	EXP 	blank_screen_text: autoDraw = False
759.7051 	EXP 	blank_screen_text: autoDraw = False
759.7051 	EXP 	pratice_trial_text: text = 'Pa          Ba'
759.7051 	EXP 	pratice_trial_text: autoDraw = True
760.0063 	DATA 	Keypress: right
760.0143 	EXP 	pratice_trial_text: autoDraw = False
760.0143 	EXP 	blank_screen_text: autoDraw = True
760.5069 	EXP 	New trial (rep=17, index=0): None
760.5226 	EXP 	blank_screen_text: autoDraw = False
760.5226 	EXP 	blank_screen_text: autoDraw = False
760.5226 	EXP 	pratice_trial_text: text = 'Ta          Da'
760.5226 	EXP 	pratice_trial_text: autoDraw = True
760.7819 	DATA 	Keypress: left
760.7901 	EXP 	pratice_trial_text: autoDraw = False
760.7901 	EXP 	blank_screen_text: autoDraw = True
761.2833 	EXP 	New trial (rep=18, index=0): None
761.2985 	EXP 	blank_screen_text: autoDraw = False
761.2985 	EXP 	blank_screen_text: autoDraw = False
761.2985 	EXP 	pratice_trial_text: text = 'Pa          Ba'
761.2985 	EXP 	pratice_trial_text: autoDraw = True
761.4992 	DATA 	Keypress: right
761.5074 	EXP 	pratice_trial_text: autoDraw = False
761.5074 	EXP 	blank_screen_text: autoDraw = True
762.0004 	EXP 	New trial (rep=19, index=0): None
762.0159 	EXP 	blank_screen_text: autoDraw = False
762.0159 	EXP 	blank_screen_text: autoDraw = False
762.0159 	EXP 	pratice_trial_text: text = 'Ta          Da'
762.0159 	EXP 	pratice_trial_text: autoDraw = True
762.2418 	DATA 	Keypress: left
762.2497 	EXP 	pratice_trial_text: autoDraw = False
762.2497 	EXP 	blank_screen_text: autoDraw = True
762.7427 	EXP 	New trial (rep=20, index=0): None
762.7582 	EXP 	blank_screen_text: autoDraw = False
762.7582 	EXP 	blank_screen_text: autoDraw = False
762.7582 	EXP 	pratice_trial_text: text = 'Pa          Ba'
762.7582 	EXP 	pratice_trial_text: autoDraw = True
763.0762 	DATA 	Keypress: right
763.0840 	EXP 	pratice_trial_text: autoDraw = False
763.0840 	EXP 	blank_screen_text: autoDraw = True
763.5767 	EXP 	New trial (rep=21, index=0): None
763.5923 	EXP 	blank_screen_text: autoDraw = False
763.5923 	EXP 	blank_screen_text: autoDraw = False
763.5923 	EXP 	pratice_trial_text: text = 'Ta          Da'
763.5923 	EXP 	pratice_trial_text: autoDraw = True
763.8018 	DATA 	Keypress: right
763.8095 	EXP 	pratice_trial_text: autoDraw = False
763.8095 	EXP 	blank_screen_text: autoDraw = True
764.3025 	EXP 	New trial (rep=22, index=0): None
764.3181 	EXP 	blank_screen_text: autoDraw = False
764.3181 	EXP 	blank_screen_text: autoDraw = False
764.3181 	EXP 	pratice_trial_text: text = 'Ka          Ga'
764.3181 	EXP 	pratice_trial_text: autoDraw = True
764.4939 	DATA 	Keypress: left
764.5022 	EXP 	pratice_trial_text: autoDraw = False
764.5022 	EXP 	blank_screen_text: autoDraw = True
764.9952 	EXP 	New trial (rep=23, index=0): None
765.0106 	EXP 	blank_screen_text: autoDraw = False
765.0106 	EXP 	blank_screen_text: autoDraw = False
765.0106 	EXP 	pratice_trial_text: text = 'Pa          Ba'
765.0106 	EXP 	pratice_trial_text: autoDraw = True
765.2029 	DATA 	Keypress: right
765.2109 	EXP 	pratice_trial_text: autoDraw = False
765.2109 	EXP 	blank_screen_text: autoDraw = True
765.7278 	EXP 	blank_screen_text: autoDraw = False
765.7278 	EXP 	blank_screen_text: autoDraw = False
765.7278 	EXP 	Post_practice_instructions_text: autoDraw = True
765.9620 	DATA 	Keypress: left
767.1800 	DATA 	Keypress: down
767.1811 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
767.1813 	EXP 	New trial (rep=0, index=0): None
767.1815 	EXP 	Created sequence: random, trialTypes=1, nReps=5, seed=None
767.1816 	EXP 	New trial (rep=0, index=0): None
767.1880 	EXP 	Post_practice_instructions_text: autoDraw = False
767.1880 	EXP 	cross_polygon: autoDraw = True
767.6818 	EXP 	Created sequence: random, trialTypes=1, nReps=50, seed=None
767.6821 	EXP 	New trial (rep=0, index=0): None
767.6883 	EXP 	cross_polygon: autoDraw = False
767.6883 	EXP 	cross_polygon: autoDraw = False
767.6883 	EXP 	blank_screen_text: autoDraw = True
769.7989 	EXP 	blank_screen_text: autoDraw = False
769.7989 	EXP 	trial_text: text = 'Ka          Ga'
769.7989 	EXP 	trial_text: autoDraw = True
770.5663 	DATA 	Keypress: left
772.1180 	DATA 	Keypress: left
778.5829 	DATA 	Keypress: left
780.6524 	DATA 	Keypress: right
781.1678 	DATA 	Keypress: left
781.4288 	DATA 	Keypress: right
781.6859 	DATA 	Keypress: left
781.6861 	DATA 	Keypress: right
781.9450 	DATA 	Keypress: left
782.2030 	DATA 	Keypress: right
782.2032 	DATA 	Keypress: left
782.4620 	DATA 	Keypress: right
782.7209 	DATA 	Keypress: right
782.9796 	DATA 	Keypress: left
782.9797 	DATA 	Keypress: down
783.2371 	DATA 	Keypress: down
783.4964 	DATA 	Keypress: up
783.7550 	DATA 	Keypress: down
783.7552 	DATA 	Keypress: up
784.0139 	DATA 	Keypress: down
786.8578 	DATA 	Keypress: left
787.1170 	DATA 	Keypress: right
787.6338 	DATA 	Keypress: left
787.8928 	DATA 	Keypress: right
788.1518 	DATA 	Keypress: left
788.4088 	DATA 	Keypress: right
788.6689 	DATA 	Keypress: left
788.9258 	DATA 	Keypress: right
789.1857 	DATA 	Keypress: left
789.1934 	DATA 	Keypress: right
789.7019 	DATA 	Keypress: right
789.9608 	DATA 	Keypress: right
789.9610 	DATA 	Keypress: left
790.2195 	DATA 	Keypress: right
790.4790 	DATA 	Keypress: left
790.7367 	DATA 	Keypress: right
790.9948 	DATA 	Keypress: left
791.2548 	DATA 	Keypress: right
791.5128 	DATA 	Keypress: left
791.7718 	DATA 	Keypress: left
791.7722 	DATA 	Keypress: right
792.0300 	DATA 	Keypress: left
932.1308 	EXP 	window1: mouseVisible = True
946.1191 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color='#000000', colorSpace='hex', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001AB96AD2CC8>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001AB9004BBC8>, multiSample=False, name='window1', numSamples=2, pos=[448.0, 156.0], screen=0, size=array([1024,  768]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
946.1191 	EXP 	window1: recordFrameIntervals = False
946.2029 	EXP 	window1: recordFrameIntervals = True
946.2935 	EXP 	window1: recordFrameIntervals = False
946.2968 	EXP 	Created start_screen_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Helvetica', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='start_screen_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Please wait for the experimenter. ', units='height', win=Window(...), wrapWidth=1)
946.2974 	EXP 	Created blank_screen_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='blank_screen_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
946.3175 	EXP 	Created instructions1_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Helvetica', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='instructions1_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
946.3328 	EXP 	Created instructions2_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Helvetica', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='instructions2_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
946.3432 	EXP 	Created practice_instructions_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Helvetica ', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='practice_instructions_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
946.3442 	EXP 	Created cross_polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor='#FFFFFF', fillColorSpace='hex', interpolate=True, lineColor='#FFFFFF', lineColorSpace='hex', lineWidth=0.3, name='cross_polygon', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
